stopId1, stopId2, time
12351272,12349283,24
12351272,12339545,41
12351272,12350842,21
12351272,12351426,31
12351272,12348694,12
12351272,12350468,14
12351272,Depot,15
12351315,12351217,66
12351315,12348192,65
12351315,12349057,62
12351315,12349516,68
12351315,12343415,75
12351315,12351488,73
12351315,12350135,69
12351315,12345328,8
12351315,12348444,17
12351315,12350840,16
12351315,12350818,16
12351315,12350484,21
12351315,12308520,16
12351315,12349005,29
12351315,12350627,7
12351315,12349651,7
12351315,12351196,8
12351315,12349968,12
12351315,12350265,13
12351315,12351082,35
12351315,12342376,6
12351315,12349989,16
12351315,12351272,34
12351315,12347928,13
12351315,12351049,6
12351315,12349009,24
12351315,12351024,15
12351315,12350358,22
12351315,12351769,16
12351315,12350501,39
12351315,12348896,21
12351315,12349842,51
12351315,12350103,58
12351315,12349706,60
12351315,12337737,62
12351315,12346603,23
12351315,12350687,23
12351315,12348803,28
12351315,12350757,44
12351315,12345730,35
12351315,12348335,48
12351315,12347871,13
12351315,12350758,34
12351315,12349553,20
12351315,12350656,44
12351315,12338526,46
12351315,12348665,16
12351315,12350684,28
12351315,12347260,51
12351315,12348709,27
12351315,12332932,55
12351315,12345229,31
12351315,12350492,42
12351315,12346752,36
12351315,12349283,43
12351315,12339545,35
12351315,12350842,30
12351315,12351426,44
12351315,12348694,58
12351315,12350468,15
12351315,Depot,17
12347928,12351217,55
12347928,12348192,53
12347928,12349057,50
12347928,12349516,65
12347928,12343415,64
12347928,12351488,61
12347928,12350135,58
12347928,12345328,15
12347928,12348444,8
12347928,12350840,4
12347928,12350818,13
12347928,12350484,19
12347928,12308520,14
12347928,12349005,25
12347928,12350627,8
12347928,12349651,11
12347928,12351196,13
12347928,12349968,14
12347928,12350265,6
12347928,12351082,28
12347928,12342376,13
12347928,12349989,13
12347928,12351272,25
12347928,12351315,13
12347928,12351049,12
12347928,12349009,8
12347928,12351024,6
12347928,12350358,13
12347928,12351769,17
12347928,12350501,33
12347928,12348896,20
12347928,12349842,30
12347928,12350103,34
12347928,12349706,26
12347928,12337737,28
12347928,12346603,21
12347928,12350687,21
12347928,12348803,27
12347928,12350757,38
12347928,12345730,25
12347928,12348335,38
12347928,12347871,15
12347928,12350758,24
12347928,12349553,19
12347928,12350656,38
12347928,12338526,36
12347928,12348665,12
12347928,12350684,26
12347928,12347260,39
12347928,12348709,16
12347928,12332932,34
12347928,12345229,11
12347928,12350492,21
12347928,12346752,20
12347928,12349283,27
12347928,12339545,20
12347928,12350842,22
12347928,12351426,37
12347928,12348694,27
12347928,12350468,11
12347928,Depot,14
12351049,12351217,57
12351049,12348192,55
12351049,12349057,52
12351049,12349516,59
12351049,12343415,66
12351049,12351488,64
12351049,12350135,60
12351049,12345328,7
12351049,12348444,13
12351049,12350840,12
12351049,12350818,12
12351049,12350484,21
12351049,12308520,17
12351049,12349005,31
12351049,12350627,8
12351049,12349651,9
12351049,12351196,10
12351049,12349968,14
12351049,12350265,12
12351049,12351082,36
12351049,12342376,5
12351049,12349989,17
12351049,12351272,28
12351049,12351315,5
12351049,12347928,12
12351049,12349009,16
12351049,12351024,11
12351049,12350358,22
12351049,12351769,17
12351049,12350501,40
12351049,12348896,22
12351049,12349842,33
12351049,12350103,40
12351049,12349706,35
12351049,12337737,30
12351049,12346603,23
12351049,12350687,24
12351049,12348803,29
12351049,12350757,40
12351049,12345730,28
12351049,12348335,47
12351049,12347871,14
12351049,12350758,28
12351049,12349553,21
12351049,12350656,42
12351049,12338526,38
12351049,12348665,15
12351049,12350684,28
12351049,12347260,48
12351049,12348709,21
12351049,12332932,52
12351049,12345229,19
12351049,12350492,38
12351049,12346752,32
12351049,12349283,40
12351049,12339545,22
12351049,12350842,29
12351049,12351426,45
12351049,12348694,40
12351049,12350468,14
12351049,Depot,17
12349009,12351217,59
12349009,12348192,52
12349009,12349057,49
12349009,12349516,60
12349009,12343415,64
12349009,12351488,61
12349009,12350135,62
12349009,12345328,21
12349009,12348444,12
12349009,12350840,11
12349009,12350818,18
12349009,12350484,20
12349009,12308520,13
12349009,12349005,20
12349009,12350627,11
12349009,12349651,14
12349009,12351196,16
12349009,12349968,17
12349009,12350265,7
12349009,12351082,21
12349009,12342376,19
12349009,12349989,12
12349009,12351272,19
12349009,12351315,24
12349009,12347928,8
12349009,12351049,16
12349009,12351024,13
12349009,12350358,11
12349009,12351769,19
12349009,12350501,27
12349009,12348896,16
12349009,12349842,27
12349009,12350103,29
12349009,12349706,21
12349009,12337737,29
12349009,12346603,22
12349009,12350687,20
12349009,12348803,27
12349009,12350757,42
12349009,12345730,19
12349009,12348335,32
12349009,12347871,17
12349009,12350758,18
12349009,12349553,21
12349009,12350656,44
12349009,12338526,40
12349009,12348665,12
12349009,12350684,27
12349009,12347260,33
12349009,12348709,15
12349009,12332932,29
12349009,12345229,11
12349009,12350492,19
12349009,12346752,19
12349009,12349283,21
12349009,12339545,24
12349009,12350842,16
12349009,12351426,31
12349009,12348694,22
12349009,12350468,11
12349009,Depot,14
12351024,12351217,59
12351024,12348192,57
12351024,12349057,54
12351024,12349516,60
12351024,12343415,67
12351024,12351488,65
12351024,12350135,61
12351024,12345328,14
12351024,12348444,9
12351024,12350840,8
12351024,12350818,12
12351024,12350484,23
12351024,12308520,17
12351024,12349005,29
12351024,12350627,11
12351024,12349651,15
12351024,12351196,17
12351024,12349968,18
12351024,12350265,10
12351024,12351082,32
12351024,12342376,12
12351024,12349989,16
12351024,12351272,29
12351024,12351315,15
12351024,12347928,6
12351024,12351049,13
12351024,12349009,13
12351024,12350358,17
12351024,12351769,21
12351024,12350501,37
12351024,12348896,23
12351024,12349842,34
12351024,12350103,43
12351024,12349706,30
12351024,12337737,32
12351024,12346603,25
12351024,12350687,25
12351024,12348803,31
12351024,12350757,42
12351024,12345730,29
12351024,12348335,48
12351024,12347871,19
12351024,12350758,28
12351024,12349553,23
12351024,12350656,42
12351024,12338526,40
12351024,12348665,16
12351024,12350684,30
12351024,12347260,51
12351024,12348709,20
12351024,12332932,40
12351024,12345229,15
12351024,12350492,25
12351024,12346752,25
12351024,12349283,31
12351024,12339545,22
12351024,12350842,26
12351024,12351426,46
12351024,12348694,37
12351024,12350468,15
12351024,Depot,17
12350358,12351217,46
12350358,12348192,45
12350358,12349057,41
12350358,12349516,47
12350358,12343415,55
12350358,12351488,52
12350358,12350135,49
12350358,12345328,26
12350358,12348444,20
12350358,12350840,17
12350358,12350818,32
12350358,12350484,9
12350358,12308520,5
12350358,12349005,12
12350358,12350627,16
12350358,12349651,17
12350358,12351196,16
12350358,12349968,16
12350358,12350265,8
12350358,12351082,19
12350358,12342376,24
12350358,12349989,4
12350358,12351272,9
12350358,12351315,22
12350358,12347928,13
12350358,12351049,22
12350358,12349009,11
12350358,12351024,17
12350358,12351769,14
12350358,12350501,30
12350358,12348896,7
12350358,12349842,18
12350358,12350103,25
12350358,12349706,17
12350358,12337737,20
12350358,12346603,13
12350358,12350687,11
12350358,12348803,19
12350358,12350757,30
12350358,12345730,10
12350358,12348335,30
12350358,12347871,15
12350358,12350758,9
12350358,12349553,10
12350358,12350656,32
12350358,12338526,28
12350358,12348665,6
12350358,12350684,18
12350358,12347260,31
12350358,12348709,6
12350358,12332932,31
12350358,12345229,21
12350358,12350492,29
12350358,12346752,29
12350358,12349283,30
12350358,12339545,33
12350358,12350842,18
12350358,12351426,35
12350358,12348694,18
12350358,12350468,7
12350358,Depot,7
12351769,12351217,49
12351769,12348192,47
12351769,12349057,44
12351769,12349516,50
12351769,12343415,57
12351769,12351488,55
12351769,12350135,51
12351769,12345328,21
12351769,12348444,24
12351769,12350840,21
12351769,12350818,30
12351769,12350484,9
12351769,12308520,10
12351769,12349005,21
12351769,12350627,13
12351769,12349651,10
12351769,12351196,9
12351769,12349968,6
12351769,12350265,15
12351769,12351082,28
12351769,12342376,19
12351769,12349989,9
12351769,12351272,18
12351769,12351315,16
12351769,12347928,18
12351769,12351049,17
12351769,12349009,19
12351769,12351024,21
12351769,12350358,14
12351769,12350501,32
12351769,12348896,13
12351769,12349842,24
12351769,12350103,31
12351769,12349706,26
12351769,12337737,20
12351769,12346603,15
12351769,12350687,15
12351769,12348803,20
12351769,12350757,32
12351769,12345730,19
12351769,12348335,48
12351769,12347871,4
12351769,12350758,18
12351769,12349553,6
12351769,12350656,32
12351769,12338526,31
12351769,12348665,10
12351769,12350684,20
12351769,12347260,48
12351769,12348709,11
12351769,12332932,44
12351769,12345229,28
12351769,12350492,36
12351769,12346752,36
12351769,12349283,32
12351769,12339545,37
12351769,12350842,30
12351769,12351426,37
12351769,12348694,28
12351769,12350468,9
12351769,Depot,10
12350501,12351217,36
12350501,12348192,57
12350501,12349057,54
12350501,12349516,40
12350501,12343415,37
12350501,12351488,50
12350501,12350135,45
12350501,12345328,45
12350501,12348444,37
12350501,12350840,36
12350501,12350818,48
12350501,12350484,27
12350501,12308520,28
12350501,12349005,24
12350501,12350627,33
12350501,12349651,34
12350501,12351196,33
12350501,12349968,33
12350501,12350265,38
12350501,12351082,17
12350501,12342376,42
12350501,12349989,28
12350501,12351272,26
12350501,12351315,39
12350501,12347928,33
12350501,12351049,39
12350501,12349009,27
12350501,12351024,37
12350501,12350358,30
12350501,12351769,31
12350501,12348896,27
12350501,12349842,25
12350501,12350103,26
12350501,12349706,15
12350501,12337737,31
12350501,12346603,29
12350501,12350687,28
12350501,12348803,30
12350501,12350757,43
12350501,12345730,25
12350501,12348335,9
12350501,12347871,32
12350501,12350758,24
12350501,12349553,28
12350501,12350656,46
12350501,12338526,42
12350501,12348665,29
12350501,12350684,27
12350501,12347260,9
12350501,12348709,27
12350501,12332932,22
12350501,12345229,30
12350501,12350492,26
12350501,12346752,30
12350501,12349283,12
12350501,12339545,47
12350501,12350842,16
12350501,12351426,11
12350501,12348694,19
12350501,12350468,28
12350501,Depot,29
12348896,12351217,41
12348896,12348192,40
12348896,12349057,36
12348896,12349516,42
12348896,12343415,50
12348896,12351488,47
12348896,12350135,44
12348896,12345328,26
12348896,12348444,29
12348896,12350840,22
12348896,12350818,33
12348896,12350484,9
12348896,12308520,8
12348896,12349005,8
12348896,12350627,15
12348896,12349651,16
12348896,12351196,15
12348896,12349968,15
12348896,12350265,15
12348896,12351082,17
12348896,12342376,24
12348896,12349989,8
12348896,12351272,5
12348896,12351315,21
12348896,12347928,19
12348896,12351049,22
12348896,12349009,16
12348896,12351024,23
12348896,12350358,7
12348896,12351769,12
12348896,12350501,29
12348896,12349842,14
12348896,12350103,21
12348896,12349706,14
12348896,12337737,15
12348896,12346603,7
12348896,12350687,5
12348896,12348803,13
12348896,12350757,24
12348896,12345730,6
12348896,12348335,40
12348896,12347871,14
12348896,12350758,7
12348896,12349553,9
12348896,12350656,27
12348896,12338526,22
12348896,12348665,9
12348896,12350684,12
12348896,12347260,32
12348896,12348709,3
12348896,12332932,36
12348896,12345229,26
12348896,12350492,33
12348896,12346752,34
12348896,12349283,29
12348896,12339545,39
12348896,12350842,20
12348896,12351426,33
12348896,12348694,15
12348896,12350468,10
12348896,Depot,10
12349842,12351217,37
12349842,12348192,33
12349842,12349057,30
12349842,12349516,38
12349842,12343415,46
12349842,12351488,43
12349842,12350135,40
12349842,12345328,36
12349842,12348444,38
12349842,12350840,34
12349842,12350818,43
12349842,12350484,20
12349842,12308520,20
12349842,12349005,13
12349842,12350627,26
12349842,12349651,27
12349842,12351196,26
12349842,12349968,26
12349842,12350265,31
12349842,12351082,25
12349842,12342376,34
12349842,12349989,20
12349842,12351272,13
12349842,12351315,49
12349842,12347928,31
12349842,12351049,32
12349842,12349009,27
12349842,12351024,35
12349842,12350358,18
12349842,12351769,24
12349842,12350501,25
12349842,12348896,14
12349842,12350103,8
12349842,12349706,13
12349842,12337737,10
12349842,12346603,13
12349842,12350687,13
12349842,12348803,8
12349842,12350757,22
12349842,12345730,14
12349842,12348335,27
12349842,12347871,24
12349842,12350758,15
12349842,12349553,20
12349842,12350656,24
12349842,12338526,20
12349842,12348665,22
12349842,12350684,5
12349842,12347260,29
12349842,12348709,17
12349842,12332932,51
12349842,12345229,35
12349842,12350492,43
12349842,12346752,50
12349842,12349283,34
12349842,12339545,100
12349842,12350842,29
12349842,12351426,34
12349842,12348694,9
12349842,12350468,21
12349842,Depot,21
12350103,12351217,25
12350103,12348192,31
12350103,12349057,28
12350103,12349516,29
12350103,12343415,41
12350103,12351488,35
12350103,12350135,31
12350103,12345328,44
12350103,12348444,39
12350103,12350840,38
12350103,12350818,52
12350103,12350484,27
12350103,12308520,28
12350103,12349005,16
12350103,12350627,33
12350103,12349651,34
12350103,12351196,33
12350103,12349968,33
12350103,12350265,32
12350103,12351082,26
12350103,12342376,42
12350103,12349989,27
12350103,12351272,18
12350103,12351315,57
12350103,12347928,35
12350103,12351049,40
12350103,12349009,29
12350103,12351024,44
12350103,12350358,25
12350103,12351769,31
12350103,12350501,26
12350103,12348896,21
12350103,12349842,9
12350103,12349706,14
12350103,12337737,17
12350103,12346603,20
12350103,12350687,20
12350103,12348803,16
12350103,12350757,26
12350103,12345730,19
12350103,12348335,28
12350103,12347871,32
12350103,12350758,19
12350103,12349553,28
12350103,12350656,28
12350103,12338526,23
12350103,12348665,29
12350103,12350684,13
12350103,12347260,27
12350103,12348709,24
12350103,12332932,44
12350103,12345229,39
12350103,12350492,43
12350103,12346752,47
12350103,12349283,35
12350103,12339545,110
12350103,12350842,30
12350103,12351426,34
12350103,12348694,8
12350103,12350468,28
12350103,Depot,29
12349706,12351217,33
12349706,12348192,45
12349706,12349057,42
12349706,12349516,34
12349706,12343415,47
12349706,12351488,53
12349706,12350135,49
12349706,12345328,39
12349706,12348444,31
12349706,12350840,30
12349706,12350818,36
12349706,12350484,22
12349706,12308520,21
12349706,12349005,8
12349706,12350627,28
12349706,12349651,31
12349706,12351196,35
12349706,12349968,30
12349706,12350265,23
12349706,12351082,14
12349706,12342376,36
12349706,12349989,20
12349706,12351272,11
12349706,12351315,53
12349706,12347928,27
12349706,12351049,34
12349706,12349009,21
12349706,12351024,30
12349706,12350358,18
12349706,12351769,26
12349706,12350501,15
12349706,12348896,14
12349706,12349842,13
12349706,12350103,14
12349706,12337737,19
12349706,12346603,16
12349706,12350687,16
12349706,12348803,18
12349706,12350757,31
12349706,12345730,10
12349706,12348335,17
12349706,12347871,28
12349706,12350758,11
12349706,12349553,29
12349706,12350656,34
12349706,12338526,30
12349706,12348665,22
12349706,12350684,15
12349706,12347260,19
12349706,12348709,17
12349706,12332932,34
12349706,12345229,29
12349706,12350492,33
12349706,12346752,37
12349706,12349283,24
12349706,12339545,41
12349706,12350842,19
12349706,12351426,23
12349706,12348694,7
12349706,12350468,22
12349706,Depot,22
12337737,12351217,35
12337737,12348192,34
12337737,12349057,30
12337737,12349516,36
12337737,12343415,44
12337737,12351488,41
12337737,12350135,38
12337737,12345328,33
12337737,12348444,35
12337737,12350840,31
12337737,12350818,40
12337737,12350484,17
12337737,12308520,17
12337737,12349005,18
12337737,12350627,23
12337737,12349651,24
12337737,12351196,30
12337737,12349968,23
12337737,12350265,26
12337737,12351082,31
12337737,12342376,31
12337737,12349989,17
12337737,12351272,17
12337737,12351315,50
12337737,12347928,28
12337737,12351049,29
12337737,12349009,29
12337737,12351024,32
12337737,12350358,20
12337737,12351769,19
12337737,12350501,31
12337737,12348896,14
12337737,12349842,10
12337737,12350103,17
12337737,12349706,19
12337737,12346603,10
12337737,12350687,12
12337737,12348803,2
12337737,12350757,16
12337737,12345730,18
12337737,12348335,33
12337737,12347871,22
12337737,12350758,19
12337737,12349553,17
12337737,12350656,15
12337737,12338526,13
12337737,12348665,19
12337737,12350684,6
12337737,12347260,35
12337737,12348709,15
12337737,12332932,48
12337737,12345229,39
12337737,12350492,61
12337737,12346752,47
12337737,12349283,37
12337737,12339545,52
12337737,12350842,34
12337737,12351426,40
12337737,12348694,17
12337737,12350468,18
12337737,Depot,18
12346603,12351217,37
12346603,12348192,36
12346603,12349057,33
12346603,12349516,39
12346603,12343415,46
12346603,12351488,44
12346603,12350135,40
12346603,12345328,28
12346603,12348444,29
12346603,12350840,26
12346603,12350818,35
12346603,12350484,11
12346603,12308520,11
12346603,12349005,12
12346603,12350627,17
12346603,12349651,18
12346603,12351196,17
12346603,12349968,17
12346603,12350265,19
12346603,12351082,24
12346603,12342376,26
12346603,12349989,11
12346603,12351272,9
12346603,12351315,23
12346603,12347928,22
12346603,12351049,24
12346603,12349009,22
12346603,12351024,26
12346603,12350358,13
12346603,12351769,14
12346603,12350501,31
12346603,12348896,7
12346603,12349842,13
12346603,12350103,20
12346603,12349706,14
12346603,12337737,11
12346603,12350687,3
12346603,12348803,10
12346603,12350757,20
12346603,12345730,10
12346603,12348335,37
12346603,12347871,16
12346603,12350758,10
12346603,12349553,12
12346603,12350656,20
12346603,12338526,19
12346603,12348665,13
12346603,12350684,9
12346603,12347260,38
12346603,12348709,7
12346603,12332932,42
12346603,12345229,32
12346603,12350492,49
12346603,12346752,39
12346603,12349283,31
12346603,12339545,44
12346603,12350842,26
12346603,12351426,36
12346603,12348694,13
12346603,12350468,13
12346603,Depot,13
12350687,12351217,39
12350687,12348192,38
12350687,12349057,34
12350687,12349516,40
12350687,12343415,48
12350687,12351488,45
12350687,12350135,42
12350687,12345328,27
12350687,12348444,33
12350687,12350840,25
12350687,12350818,35
12350687,12350484,10
12350687,12308520,9
12350687,12349005,10
12350687,12350627,17
12350687,12349651,18
12350687,12351196,17
12350687,12349968,17
12350687,12350265,22
12350687,12351082,21
12350687,12342376,25
12350687,12349989,9
12350687,12351272,7
12350687,12351315,23
12350687,12347928,22
12350687,12351049,23
12350687,12349009,20
12350687,12351024,26
12350687,12350358,11
12350687,12351769,14
12350687,12350501,30
12350687,12348896,5
12350687,12349842,13
12350687,12350103,19
12350687,12349706,14
12350687,12337737,12
12350687,12346603,3
12350687,12348803,11
12350687,12350757,22
12350687,12345730,8
12350687,12348335,38
12350687,12347871,16
12350687,12350758,9
12350687,12349553,11
12350687,12350656,24
12350687,12338526,20
12350687,12348665,11
12350687,12350684,9
12350687,12347260,40
12350687,12348709,5
12350687,12332932,40
12350687,12345229,30
12350687,12350492,37
12350687,12346752,38
12350687,12349283,30
12350687,12339545,43
12350687,12350842,24
12350687,12351426,35
12350687,12348694,13
12350687,12350468,12
12350687,Depot,12
12348803,12351217,34
12348803,12348192,32
12348803,12349057,29
12348803,12349516,35
12348803,12343415,42
12348803,12351488,40
12348803,12350135,36
12348803,12345328,32
12348803,12348444,33
12348803,12350840,30
12348803,12350818,39
12348803,12350484,15
12348803,12308520,16
12348803,12349005,16
12348803,12350627,21
12348803,12349651,22
12348803,12351196,21
12348803,12349968,21
12348803,12350265,24
12348803,12351082,29
12348803,12342376,50
12348803,12349989,16
12348803,12351272,15
12348803,12351315,27
12348803,12347928,26
12348803,12351049,28
12348803,12349009,28
12348803,12351024,30
12348803,12350358,19
12348803,12351769,19
12348803,12350501,30
12348803,12348896,13
12348803,12349842,8
12348803,12350103,15
12348803,12349706,18
12348803,12337737,2
12348803,12346603,9
12348803,12350687,11
12348803,12350757,18
12348803,12345730,16
12348803,12348335,32
12348803,12347871,20
12348803,12350758,17
12348803,12349553,16
12348803,12350656,18
12348803,12338526,16
12348803,12348665,17
12348803,12350684,4
12348803,12347260,33
12348803,12348709,13
12348803,12332932,47
12348803,12345229,38
12348803,12350492,45
12348803,12346752,45
12348803,12349283,35
12348803,12339545,45
12348803,12350842,32
12348803,12351426,38
12348803,12348694,15
12348803,12350468,17
12348803,Depot,17
12350757,12351217,30
12350757,12348192,27
12350757,12349057,24
12350757,12349516,31
12350757,12343415,38
12350757,12351488,36
12350757,12350135,32
12350757,12345328,43
12350757,12348444,44
12350757,12350840,41
12350757,12350818,50
12350757,12350484,26
12350757,12308520,27
12350757,12349005,31
12350757,12350627,32
12350757,12349651,33
12350757,12351196,40
12350757,12349968,32
12350757,12350265,35
12350757,12351082,42
12350757,12342376,41
12350757,12349989,27
12350757,12351272,26
12350757,12351315,40
12350757,12347928,37
12350757,12351049,39
12350757,12349009,42
12350757,12351024,41
12350757,12350358,30
12350757,12351769,30
12350757,12350501,43
12350757,12348896,24
12350757,12349842,21
12350757,12350103,26
12350757,12349706,30
12350757,12337737,16
12350757,12346603,20
12350757,12350687,22
12350757,12348803,18
12350757,12345730,30
12350757,12348335,45
12350757,12347871,31
12350757,12350758,29
12350757,12349553,28
12350757,12350656,3
12350757,12338526,5
12350757,12348665,28
12350757,12350684,17
12350757,12347260,46
12350757,12348709,24
12350757,12332932,58
12350757,12345229,59
12350757,12350492,67
12350757,12346752,67
12350757,12349283,46
12350757,12339545,63
12350757,12350842,43
12350757,12351426,51
12350757,12348694,28
12350757,12350468,28
12350757,Depot,28
12345730,12351217,47
12345730,12348192,45
12345730,12349057,42
12345730,12349516,48
12345730,12343415,55
12345730,12351488,53
12345730,12350135,49
12345730,12345328,32
12345730,12348444,30
12345730,12350840,29
12345730,12350818,39
12345730,12350484,14
12345730,12308520,13
12345730,12349005,3
12345730,12350627,22
12345730,12349651,22
12345730,12351196,21
12345730,12349968,21
12345730,12350265,17
12345730,12351082,16
12345730,12342376,30
12345730,12349989,12
12345730,12351272,2
12345730,12351315,47
12345730,12347928,25
12345730,12351049,28
12345730,12349009,19
12345730,12351024,29
12345730,12350358,10
12345730,12351769,18
12345730,12350501,25
12345730,12348896,6
12345730,12349842,14
12345730,12350103,19
12345730,12349706,10
12345730,12337737,18
12345730,12346603,10
12345730,12350687,8
12345730,12348803,16
12345730,12350757,27
12345730,12348335,27
12345730,12347871,20
12345730,12350758,3
12345730,12349553,15
12345730,12350656,33
12345730,12338526,29
12345730,12348665,14
12345730,12350684,15
12345730,12347260,27
12345730,12348709,9
12345730,12332932,36
12345730,12345229,27
12345730,12350492,34
12345730,12346752,35
12345730,12349283,23
12345730,12339545,40
12345730,12350842,21
12345730,12351426,30
12345730,12348694,11
12345730,12350468,15
12345730,Depot,15
12348335,12351217,32
12348335,12348192,43
12348335,12349057,56
12348335,12349516,36
12348335,12343415,30
12348335,12351488,47
12348335,12350135,43
12348335,12345328,51
12348335,12348444,44
12348335,12350840,41
12348335,12350818,58
12348335,12350484,43
12348335,12308520,44
12348335,12349005,26
12348335,12350627,41
12348335,12349651,41
12348335,12351196,49
12348335,12349968,49
12348335,12350265,46
12348335,12351082,21
12348335,12342376,49
12348335,12349989,44
12348335,12351272,28
12348335,12351315,46
12348335,12347928,38
12348335,12351049,46
12348335,12349009,32
12348335,12351024,49
12348335,12350358,30
12348335,12351769,47
12348335,12350501,9
12348335,12348896,41
12348335,12349842,27
12348335,12350103,28
12348335,12349706,17
12348335,12337737,33
12348335,12346603,37
12348335,12350687,39
12348335,12348803,32
12348335,12350757,45
12348335,12345730,27
12348335,12347871,48
12348335,12350758,26
12348335,12349553,44
12348335,12350656,48
12348335,12338526,51
12348335,12348665,34
12348335,12350684,29
12348335,12347260,5
12348335,12348709,41
12348335,12332932,25
12348335,12345229,36
12348335,12350492,32
12348335,12346752,37
12348335,12349283,16
12348335,12339545,53
12348335,12350842,23
12348335,12351426,15
12348335,12348694,21
12348335,12350468,35
12348335,Depot,35
12347871,12351217,49
12347871,12348192,47
12347871,12349057,44
12347871,12349516,50
12347871,12343415,58
12347871,12351488,55
12347871,12350135,52
12347871,12345328,18
12347871,12348444,22
12347871,12350840,18
12347871,12350818,27
12347871,12350484,9
12347871,12308520,8
12347871,12349005,23
12347871,12350627,10
12347871,12349651,7
12347871,12351196,6
12347871,12349968,4
12347871,12350265,13
12347871,12351082,28
12347871,12342376,16
12347871,12349989,7
12347871,12351272,20
12347871,12351315,14
12347871,12347928,15
12347871,12351049,14
12347871,12349009,17
12347871,12351024,19
12347871,12350358,15
12347871,12351769,4
12347871,12350501,32
12347871,12348896,14
12347871,12349842,24
12347871,12350103,31
12347871,12349706,28
12347871,12337737,22
12347871,12346603,15
12347871,12350687,15
12347871,12348803,21
12347871,12350757,32
12347871,12345730,20
12347871,12348335,48
12347871,12350758,19
12347871,12349553,8
12347871,12350656,32
12347871,12338526,30
12347871,12348665,8
12347871,12350684,20
12347871,12347260,49
12347871,12348709,13
12347871,12332932,42
12347871,12345229,25
12347871,12350492,34
12347871,12346752,34
12347871,12349283,32
12347871,12339545,34
12347871,12350842,29
12347871,12351426,37
12347871,12348694,29
12347871,12350468,6
12347871,Depot,8
12350758,12351217,48
12350758,12348192,46
12350758,12349057,43
12350758,12349516,49
12350758,12343415,56
12350758,12351488,54
12350758,12350135,50
12350758,12345328,31
12350758,12348444,29
12350758,12350840,28
12350758,12350818,38
12350758,12350484,13
12350758,12308520,12
12350758,12349005,5
12350758,12350627,21
12350758,12349651,22
12350758,12351196,21
12350758,12349968,21
12350758,12350265,20
12350758,12351082,15
12350758,12342376,29
12350758,12349989,11
12350758,12351272,3
12350758,12351315,46
12350758,12347928,24
12350758,12351049,27
12350758,12349009,18
12350758,12351024,28
12350758,12350358,9
12350758,12351769,17
12350758,12350501,24
12350758,12348896,7
12350758,12349842,15
12350758,12350103,19
12350758,12349706,11
12350758,12337737,19
12350758,12346603,10
12350758,12350687,9
12350758,12348803,18
12350758,12350757,30
12350758,12345730,3
12350758,12348335,26
12350758,12347871,19
12350758,12349553,14
12350758,12350656,35
12350758,12338526,31
12350758,12348665,13
12350758,12350684,16
12350758,12347260,27
12350758,12348709,8
12350758,12332932,35
12350758,12345229,26
12350758,12350492,33
12350758,12346752,34
12350758,12349283,22
12350758,12339545,38
12350758,12350842,20
12350758,12351426,29
12350758,12348694,12
12350758,12350468,14
12350758,Depot,14
12349553,12351217,45
12349553,12348192,43
12349553,12349057,40
12349553,12349516,46
12349553,12343415,53
12349553,12351488,51
12349553,12350135,47
12349553,12345328,25
12349553,12348444,26
12349553,12350840,23
12349553,12350818,32
12349553,12350484,5
12349553,12308520,9
12349553,12349005,17
12349553,12350627,14
12349553,12349651,14
12349553,12351196,14
12349553,12349968,10
12349553,12350265,17
12349553,12351082,24
12349553,12342376,24
12349553,12349989,9
12349553,12351272,14
12349553,12351315,21
12349553,12347928,19
12349553,12351049,20
12349553,12349009,21
12349553,12351024,23
12349553,12350358,10
12349553,12351769,6
12349553,12350501,28
12349553,12348896,9
12349553,12349842,20
12349553,12350103,27
12349553,12349706,23
12349553,12337737,17
12349553,12346603,11
12349553,12350687,11
12349553,12348803,16
12349553,12350757,29
12349553,12345730,15
12349553,12348335,44
12349553,12347871,8
12349553,12350758,14
12349553,12350656,29
12349553,12338526,28
12349553,12348665,10
12349553,12350684,16
12349553,12347260,44
12349553,12348709,7
12349553,12332932,40
12349553,12345229,30
12349553,12350492,39
12349553,12346752,38
12349553,12349283,29
12349553,12339545,41
12349553,12350842,26
12349553,12351426,33
12349553,12348694,27
12349553,12350468,9
12349553,Depot,10
12350656,12351217,28
12350656,12348192,26
12350656,12349057,23
12350656,12349516,30
12350656,12343415,37
12350656,12351488,35
12350656,12350135,31
12350656,12345328,46
12350656,12348444,48
12350656,12350840,44
12350656,12350818,49
12350656,12350484,26
12350656,12308520,30
12350656,12349005,35
12350656,12350627,32
12350656,12349651,37
12350656,12351196,42
12350656,12349968,36
12350656,12350265,39
12350656,12351082,46
12350656,12342376,44
12350656,12349989,30
12350656,12351272,33
12350656,12351315,42
12350656,12347928,41
12350656,12351049,42
12350656,12349009,45
12350656,12351024,41
12350656,12350358,33
12350656,12351769,32
12350656,12350501,46
12350656,12348896,27
12350656,12349842,23
12350656,12350103,28
12350656,12349706,34
12350656,12337737,14
12350656,12346603,20
12350656,12350687,25
12350656,12348803,18
12350656,12350757,3
12350656,12345730,34
12350656,12348335,48
12350656,12347871,31
12350656,12350758,35
12350656,12349553,28
12350656,12338526,4
12350656,12348665,32
12350656,12350684,17
12350656,12347260,50
